fecha_hora_registro,lugar_nombre,latitude,longitude,valor_ica,observaciones,fuente
2025-07-11T00:04:26.546000+00:00,LA PAZ,-16.5424872,-68.0716009,110.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T23:04:20.691000+00:00,LA PAZ,-16.5424872,-68.0716009,110.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T22:04:13.318000+00:00,LA PAZ,-16.5424872,-68.0716009,112.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T21:04:07.253000+00:00,LA PAZ,-16.5424872,-68.0716009,82.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T20:04:01.368000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T19:03:55.313000+00:00,LA PAZ,-16.5424872,-68.0716009,108.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T18:03:49.400000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T17:03:45.409000+00:00,LA PAZ,-16.5424872,-68.0716009,164.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T16:03:41.460000+00:00,LA PAZ,-16.5424872,-68.0716009,184.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T15:03:35.413000+00:00,LA PAZ,-16.5424872,-68.0716009,236.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T14:03:30.661000+00:00,LA PAZ,-16.5424872,-68.0716009,262.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.375000+00:00,LA PAZ,-16.5424872,-68.0716009,364.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.361000+00:00,LA PAZ,-16.5424872,-68.0716009,138.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.348000+00:00,LA PAZ,-16.5424872,-68.0716009,118.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.334000+00:00,LA PAZ,-16.5424872,-68.0716009,86.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.321000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.307000+00:00,LA PAZ,-16.5424872,-68.0716009,104.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.293000+00:00,LA PAZ,-16.5424872,-68.0716009,114.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.279000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.272000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.258000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.243000+00:00,LA PAZ,-16.5424872,-68.0716009,102.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.225000+00:00,LA PAZ,-16.5424872,-68.0716009,82.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.211000+00:00,LA PAZ,-16.5424872,-68.0716009,114.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.197000+00:00,LA PAZ,-16.5424872,-68.0716009,152.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.181000+00:00,LA PAZ,-16.5424872,-68.0716009,136.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.168000+00:00,LA PAZ,-16.5424872,-68.0716009,108.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.154000+00:00,LA PAZ,-16.5424872,-68.0716009,104.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.140000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.128000+00:00,LA PAZ,-16.5424872,-68.0716009,62.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.112000+00:00,LA PAZ,-16.5424872,-68.0716009,80.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-10T13:03:25.073000+00:00,LA PAZ,-16.5424872,-68.0716009,34.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T16:57:06.934000+00:00,LA PAZ,-16.5424872,-68.0716009,64.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T15:57:01.031000+00:00,LA PAZ,-16.5424872,-68.0716009,104.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T14:56:54.986000+00:00,LA PAZ,-16.5424872,-68.0716009,118.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T13:56:49.096000+00:00,LA PAZ,-16.5424872,-68.0716009,268.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T12:56:52.093000+00:00,LA PAZ,-16.5424872,-68.0716009,334.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T12:26:40.145000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T10:56:31.310000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T09:56:26.415000+00:00,LA PAZ,-16.5424872,-68.0716009,66.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T08:56:20.671000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T07:56:22.171000+00:00,LA PAZ,-16.5424872,-68.0716009,84.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T06:56:16.283000+00:00,LA PAZ,-16.5424872,-68.0716009,132.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T05:56:01.293000+00:00,LA PAZ,-16.5424872,-68.0716009,106.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T04:55:57.230000+00:00,LA PAZ,-16.5424872,-68.0716009,98.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T03:55:53.300000+00:00,LA PAZ,-16.5424872,-68.0716009,92.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T02:55:48.355000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T01:55:42.304000+00:00,LA PAZ,-16.5424872,-68.0716009,90.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-09T01:25:39.398000+00:00,LA PAZ,-16.5424872,-68.0716009,66.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T23:55:29.536000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T22:55:23.811000+00:00,LA PAZ,-16.5424872,-68.0716009,106.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T21:55:18.129000+00:00,LA PAZ,-16.5424872,-68.0716009,82.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T20:55:10.536000+00:00,LA PAZ,-16.5424872,-68.0716009,86.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T19:55:04.509000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T18:54:59.551000+00:00,LA PAZ,-16.5424872,-68.0716009,120.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T17:54:55.565000+00:00,LA PAZ,-16.5424872,-68.0716009,136.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T16:54:50.618000+00:00,LA PAZ,-16.5424872,-68.0716009,210.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T15:54:44.565000+00:00,LA PAZ,-16.5424872,-68.0716009,136.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T14:54:38.674000+00:00,LA PAZ,-16.5424872,-68.0716009,110.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T13:54:32.695000+00:00,LA PAZ,-16.5424872,-68.0716009,152.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T12:54:27.164000+00:00,LA PAZ,-16.5424872,-68.0716009,264.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T11:54:21.078000+00:00,LA PAZ,-16.5424872,-68.0716009,138.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T11:24:18.299000+00:00,LA PAZ,-16.5424872,-68.0716009,94.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T09:54:06.813000+00:00,LA PAZ,-16.5424872,-68.0716009,98.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T08:53:59.749000+00:00,LA PAZ,-16.5424872,-68.0716009,108.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T07:53:54.814000+00:00,LA PAZ,-16.5424872,-68.0716009,66.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T06:53:49.860000+00:00,LA PAZ,-16.5424872,-68.0716009,94.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T05:53:43.841000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T04:53:39.797000+00:00,LA PAZ,-16.5424872,-68.0716009,112.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T03:53:35.828000+00:00,LA PAZ,-16.5424872,-68.0716009,138.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T03:23:33.101000+00:00,LA PAZ,-16.5424872,-68.0716009,80.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T02:23:26.253000+00:00,LA PAZ,-16.5424872,-68.0716009,158.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-08T00:53:17.394000+00:00,LA PAZ,-16.5424872,-68.0716009,124.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T23:53:10.019000+00:00,LA PAZ,-16.5424872,-68.0716009,54.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T22:53:03.959000+00:00,LA PAZ,-16.5424872,-68.0716009,136.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T21:53:07.079000+00:00,LA PAZ,-16.5424872,-68.0716009,62.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T20:52:52.008000+00:00,LA PAZ,-16.5424872,-68.0716009,76.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T19:52:47.072000+00:00,LA PAZ,-16.5424872,-68.0716009,74.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T18:52:42.145000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T17:52:36.124000+00:00,LA PAZ,-16.5424872,-68.0716009,104.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.945000+00:00,LA PAZ,-16.5424872,-68.0716009,130.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.930000+00:00,LA PAZ,-16.5424872,-68.0716009,106.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.916000+00:00,LA PAZ,-16.5424872,-68.0716009,194.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.904000+00:00,LA PAZ,-16.5424872,-68.0716009,148.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.892000+00:00,LA PAZ,-16.5424872,-68.0716009,232.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.880000+00:00,LA PAZ,-16.5424872,-68.0716009,134.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.869000+00:00,LA PAZ,-16.5424872,-68.0716009,76.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T16:52:30.810000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T09:00:58.379000+00:00,LA PAZ,-16.5424872,-68.0716009,80.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T08:00:52.307000+00:00,LA PAZ,-16.5424872,-68.0716009,132.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T07:00:46.406000+00:00,LA PAZ,-16.5424872,-68.0716009,122.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T06:30:43.497000+00:00,LA PAZ,-16.5424872,-68.0716009,168.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T05:00:35.371000+00:00,LA PAZ,-16.5424872,-68.0716009,234.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T04:00:31.391000+00:00,LA PAZ,-16.5424872,-68.0716009,148.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T03:00:25.814000+00:00,LA PAZ,-16.5424872,-68.0716009,132.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T02:00:20.002000+00:00,LA PAZ,-16.5424872,-68.0716009,136.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T01:00:11.481000+00:00,LA PAZ,-16.5424872,-68.0716009,92.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-07T00:00:05.597000+00:00,LA PAZ,-16.5424872,-68.0716009,144.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T23:00:00.642000+00:00,LA PAZ,-16.5424872,-68.0716009,86.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T21:59:55.557000+00:00,LA PAZ,-16.5424872,-68.0716009,74.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T20:59:49.677000+00:00,LA PAZ,-16.5424872,-68.0716009,76.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T19:59:43.621000+00:00,LA PAZ,-16.5424872,-68.0716009,86.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T18:59:46.720000+00:00,LA PAZ,-16.5424872,-68.0716009,88.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T17:59:31.719000+00:00,LA PAZ,-16.5424872,-68.0716009,92.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T16:59:26.050000+00:00,LA PAZ,-16.5424872,-68.0716009,72.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T15:59:20.163000+00:00,LA PAZ,-16.5424872,-68.0716009,108.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T14:59:12.843000+00:00,LA PAZ,-16.5424872,-68.0716009,58.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T13:59:06.762000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T12:59:00.876000+00:00,LA PAZ,-16.5424872,-68.0716009,170.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T11:58:54.814000+00:00,LA PAZ,-16.5424872,-68.0716009,102.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T10:58:48.918000+00:00,LA PAZ,-16.5424872,-68.0716009,106.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T09:58:42.850000+00:00,LA PAZ,-16.5424872,-68.0716009,120.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T08:58:36.982000+00:00,LA PAZ,-16.5424872,-68.0716009,98.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T07:58:32.005000+00:00,LA PAZ,-16.5424872,-68.0716009,144.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T06:58:26.201000+00:00,LA PAZ,-16.5424872,-68.0716009,182.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T05:58:21.442000+00:00,LA PAZ,-16.5424872,-68.0716009,234.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T04:58:14.021000+00:00,LA PAZ,-16.5424872,-68.0716009,238.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T03:58:10.041000+00:00,LA PAZ,-16.5424872,-68.0716009,238.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T02:58:05.032000+00:00,LA PAZ,-16.5424872,-68.0716009,206.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T01:58:08.167000+00:00,LA PAZ,-16.5424872,-68.0716009,202.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-06T00:57:53.161000+00:00,LA PAZ,-16.5424872,-68.0716009,92.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T23:57:46.144000+00:00,LA PAZ,-16.5424872,-68.0716009,98.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T22:57:39.234000+00:00,LA PAZ,-16.5424872,-68.0716009,134.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T21:57:33.271000+00:00,LA PAZ,-16.5424872,-68.0716009,58.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T20:57:36.496000+00:00,LA PAZ,-16.5424872,-68.0716009,80.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T19:57:21.730000+00:00,LA PAZ,-16.5424872,-68.0716009,50.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T19:57:21.715000+00:00,LA PAZ,-16.5424872,-68.0716009,48.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T17:57:05.269000+00:00,LA PAZ,-16.5424872,-68.0716009,48.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T16:56:59.354000+00:00,LA PAZ,-16.5424872,-68.0716009,70.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T16:27:05.466000+00:00,LA PAZ,-16.5424872,-68.0716009,98.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T14:56:47.410000+00:00,LA PAZ,-16.5424872,-68.0716009,52.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T13:56:41.354000+00:00,LA PAZ,-16.5424872,-68.0716009,146.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T12:56:35.460000+00:00,LA PAZ,-16.5424872,-68.0716009,192.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T11:56:29.566000+00:00,LA PAZ,-16.5424872,-68.0716009,126.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T11:26:26.744000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T09:56:16.980000+00:00,LA PAZ,-16.5424872,-68.0716009,58.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T08:56:09.575000+00:00,LA PAZ,-16.5424872,-68.0716009,96.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T07:56:03.541000+00:00,LA PAZ,-16.5424872,-68.0716009,104.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T06:55:57.672000+00:00,LA PAZ,-16.5424872,-68.0716009,116.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T06:55:57.661000+00:00,LA PAZ,-16.5424872,-68.0716009,174.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T04:55:42.600000+00:00,LA PAZ,-16.5424872,-68.0716009,192.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T04:25:39.759000+00:00,LA PAZ,-16.5424872,-68.0716009,210.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T03:25:34.632000+00:00,LA PAZ,-16.5424872,-68.0716009,268.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T02:25:37.866000+00:00,LA PAZ,-16.5424872,-68.0716009,182.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-05T01:25:22.038000+00:00,LA PAZ,-16.5424872,-68.0716009,162.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T23:55:10.766000+00:00,LA PAZ,-16.5424872,-68.0716009,74.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T22:55:03.715000+00:00,LA PAZ,-16.5424872,-68.0716009,90.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T22:25:00.820000+00:00,LA PAZ,-16.5424872,-68.0716009,56.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T20:54:50.790000+00:00,LA PAZ,-16.5424872,-68.0716009,56.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T19:54:45.864000+00:00,LA PAZ,-16.5424872,-68.0716009,44.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T18:54:39.856000+00:00,LA PAZ,-16.5424872,-68.0716009,58.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T17:54:32.936000+00:00,LA PAZ,-16.5424872,-68.0716009,74.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T16:54:27.018000+00:00,LA PAZ,-16.5424872,-68.0716009,82.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T15:54:21.404000+00:00,LA PAZ,-16.5424872,-68.0716009,62.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T14:54:12.989000+00:00,LA PAZ,-16.5424872,-68.0716009,76.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T13:54:06.923000+00:00,LA PAZ,-16.5424872,-68.0716009,120.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T13:24:04.009000+00:00,LA PAZ,-16.5424872,-68.0716009,256.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T11:53:52.075000+00:00,LA PAZ,-16.5424872,-68.0716009,116.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T10:53:55.041000+00:00,LA PAZ,-16.5424872,-68.0716009,54.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T09:53:40.127000+00:00,LA PAZ,-16.5424872,-68.0716009,40.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T08:53:34.127000+00:00,LA PAZ,-16.5424872,-68.0716009,42.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T07:53:28.360000+00:00,LA PAZ,-16.5424872,-68.0716009,62.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T07:23:25.457000+00:00,LA PAZ,-16.5424872,-68.0716009,90.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T05:53:16.723000+00:00,LA PAZ,-16.5424872,-68.0716009,110.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T04:53:18.205000+00:00,LA PAZ,-16.5424872,-68.0716009,120.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T03:53:05.226000+00:00,LA PAZ,-16.5424872,-68.0716009,134.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T03:23:03.280000+00:00,LA PAZ,-16.5424872,-68.0716009,134.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T01:52:56.300000+00:00,LA PAZ,-16.5424872,-68.0716009,104.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-04T00:52:59.251000+00:00,LA PAZ,-16.5424872,-68.0716009,102.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T23:52:44.367000+00:00,LA PAZ,-16.5424872,-68.0716009,46.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T22:52:38.290000+00:00,LA PAZ,-16.5424872,-68.0716009,80.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T21:52:41.379000+00:00,LA PAZ,-16.5424872,-68.0716009,54.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T20:52:26.495000+00:00,LA PAZ,-16.5424872,-68.0716009,106.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T19:52:20.802000+00:00,LA PAZ,-16.5424872,-68.0716009,44.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T18:52:14.912000+00:00,LA PAZ,-16.5424872,-68.0716009,16.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T17:52:07.506000+00:00,LA PAZ,-16.5424872,-68.0716009,62.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T16:52:01.436000+00:00,LA PAZ,-16.5424872,-68.0716009,92.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T15:51:55.554000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T14:51:49.493000+00:00,LA PAZ,-16.5424872,-68.0716009,74.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T13:51:43.601000+00:00,LA PAZ,-16.5424872,-68.0716009,102.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T12:51:38.673000+00:00,LA PAZ,-16.5424872,-68.0716009,194.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T11:51:32.737000+00:00,LA PAZ,-16.5424872,-68.0716009,116.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T10:51:27.835000+00:00,LA PAZ,-16.5424872,-68.0716009,78.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T09:51:21.970000+00:00,LA PAZ,-16.5424872,-68.0716009,64.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T08:51:16.246000+00:00,LA PAZ,-16.5424872,-68.0716009,68.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T07:51:08.654000+00:00,LA PAZ,-16.5424872,-68.0716009,60.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T06:51:02.774000+00:00,LA PAZ,-16.5424872,-68.0716009,62.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
2025-07-03T05:50:56.714000+00:00,LA PAZ,-16.5424872,-68.0716009,74.0,OK,Sistema de Calidad de Aire de la Ciudad de La Paz
